,Product Name,Images,Description,Original Price,Discounts,Discounted Price,Reviews
434,Acer Nitro V Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/w/x/anv15-51-gaming-laptop-acer-original-imagtkaqg3qxh6sh.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR5 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year International Travelers Warranty (ITW)'}","₹87,999",14% off,"₹74,990",4.2
435,Lenovo IdeaPad 3 (2024) AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) ideapad 3 14AL...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/m/l/ideapad-3-14acl6-thin-and-light-laptop-lenovo-original-imah3suf75zhmyyz.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Hexa Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': 'Microsoft Office 2021 Home & Student'}","₹60,090",35% off,"₹38,990",4
436,Lenovo LOQ (2024) Intel Core i5 13th Gen 13450HX - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVI...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/9/5/-original-imahywvcamhjm2x3.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': 'Office Home & Student 2021'}","₹1,09,010",33% off,"₹72,490",4.2
437,HP Pavilion Plus Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14-ew0116TU Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/6/f/-original-imagz6ryaamjchvg.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR5X RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹82,928",12% off,"₹72,490",4.3
438,HP Laptop Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5329TU Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/8/8/laptop-thin-and-light-laptop-hp-original-imahyq4nhmd2mxpr.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹62,963",20% off,"₹49,990",4.1
439,DELL Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/16 GB EMMC Storage/Windows 11 Home) Vostro 3420 T...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/f/z/vostro-3420-business-laptop-dell-original-imagp9fzegfsfzfv.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.0 cm (13.78 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹48,208",27% off,"₹34,980",3.9
440,Lenovo IdeaPad Slim 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) 15IRU8 Thin and...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/p/p/-original-imahyfx7bqs4qbsg.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '8 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': 'Microsoft Office Home & Student 2021'}","₹64,690",35% off,"₹41,990",4.2
441,ASUS Vivobook Pro 15 (2024) For Creator AMD Ryzen 5 Hexa Core 5600HS - (8 GB/512 GB SSD/Windows 11 Hom...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/u/z/m6500qf-hn521w-gaming-laptop-asus-original-imah3fhmz5mxfy6n.jpeg?q=70,"{'Processor': 'AMD Ryzen 5 Hexa Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹76,990",22% off,"₹59,990",4.4
442,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/x/5/vayu-book-thin-and-light-laptop-axl-original-imagq42brczpgczx.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB DDR4 RAM', 'OS': 'Windows 11 Home Operating System', 'SSD': '256 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year'}","₹33,990",52% off,"₹15,990",3.4
443,Acer Swift Go 14 TouchScreen Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) SFG14-73T Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/x/l/-original-imah26h7vhenusmp.jpeg?q=70,"{'Processor': 'Intel Core Ultra 5 Processor', 'RAM': '16 GB LPDDR5X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Touchscreen Display', 'Warranty': '1 Year Carry-in Warranty'}","₹92,999",13% off,"₹79,990",4.5
444,ASUS ROG Zephyrus G14 with 76WHr Battery AMD Ryzen 9 Octa Core 5900HS - (16 GB/1 TB SSD/Windows 10 Hom...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/m/k/f/ga401qe-k2165ts-gaming-laptop-asus-original-imagpz5wjpzvzyca.jpeg?q=70,"{'Processor': 'AMD Ryzen 9 Octa Core Processor', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 10 Operating System', 'SSD': '1 TB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,81,990",47% off,"₹94,990",4
445,SAMSUNG Galaxy Book3 360 EVO AMOLED Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) ...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/n/l/-original-imahfu5nx74uecqr.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (13th Gen)', 'RAM': '16 GB DDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '33.78 cm (13.3 Inch) Touchscreen Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,30,262",20% off,"₹1,02,990",3.9
446,MSI Cyborg 15 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/8/w/-original-imah3cxkmbsqyqhv.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '2 Year Warranty Term'}","₹89,990",38% off,"₹54,990",4.3
447,ASUS Vivobook S 15 OLED Intel Core i9 13th Gen 13900H - (16 GB/512 GB SSD/Windows 11 Pro) S5504VA-MA94...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/r/m/-original-imah3gugnhrgscky.jpeg?q=70,"{'Processor': 'Intel Core i9 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,16,990",18% off,"₹94,990",4.5
448,ASUS ROG Strix G16 (2023) with 90WHr Battery Intel HX-Series Intel Core i9 13th Gen 13980HX - (16 GB/1...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/2/n/-original-imagqfxrg76yafrr.jpeg?q=70,"{'Processor': 'Intel Core i9 Processor (13th Gen)', 'RAM': '16 GB DDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '1 TB SSD', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,79,990",11% off,"₹1,59,990",4.5
449,HP FC0026AU AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/9/s/15-fc0025au-thin-and-light-laptop-hp-original-imah3behg95r2tfw.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹47,515",28% off,"₹33,999",3.9
450,MSI Modern 14 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Busine...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/x/p/-original-imah32pthgwzmu6n.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': '1 Year Warranty Term'}","₹60,990",11% off,"₹53,990",4.7
451,Apple 2023 Macbook Air Apple M2 - (8 GB/256 GB SSD/macOS Ventura) MQKU3HN/A,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/a/f/macbook-air-thin-and-light-laptop-apple-original-imagqapzpa4vrajk.jpeg?q=70,"{'Processor': 'Apple M2 Processor', 'RAM': '8 GB Unified Memory RAM', 'OS': 'Mac OS Operating System', 'SSD': '256 GB SSD', 'Display': '38.86 cm (15.3 Inch) Display', 'Warranty': 'Built-in Apps: App Store, Books, Calendar, Contacts, FaceTime, Find My, Freeform, GarageBand, Home, iMovie, Keynote, Mail, Maps, Messages, Music, Notes, Numbers, Pages, Photo Booth, Photos, Podcasts, Preview, QuickTime Player, Reminders, Safari, Shortcuts, Siri, Stocks, Time Machine, TV, Voice Memos'}","₹1,24,900",18% off,"₹1,01,990",4.3
452,ASUS Vivobook S15 OLED Intel EVO H-Series Intel Core i7 12th Gen 12700H - (16 GB/512 GB SSD/Windows 11...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/7/9/-original-imagu4zqx9tvnyr4.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,16,990",32% off,"₹78,990",4.5
453,Acer Swift Go 14 2024 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) SFG14-41 Thin a...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/9/p/a/-original-imah3hbtadfhadhy.jpeg?q=70,"{'Processor': 'AMD Ryzen 7 Octa Core Processor', 'RAM': '16 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹81,999",32% off,"₹54,990",4.3
454,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Pro/4 GB Graphics/NVIDIA GeForc...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/i/j/-original-imagthcbgurdzwuc.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹86,050",19% off,"₹68,990",4.2
455,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 14IAU7 Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/i/x/-original-imahyfx77g4cxt75.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1Yr Warranty and 1 Yr Accidental Damage Protection'}","₹55,190",28% off,"₹39,490",
456,ASUS Vivobook 15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ953WS Thin...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/x/n/j/x1502za-ej953ws-thin-and-light-laptop-asus-original-imah42fta8gfzz3y.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹56,990",40% off,"₹33,990",4.2
457,Acer Swift Go 14 EVO OLED (2024) Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 11 Home) SF...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/e/f/sfg14-71-58ub-thin-and-light-laptop-acer-original-imah42fqux87wwzm.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR5 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹93,999",39% off,"₹56,990",4.3
458,"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/s/c/k3605zf-mb541ws-thin-and-light-laptop-asus-original-imagztg4fbyvrtcj.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,16,990",39% off,"₹70,990",4.8
459,MICROSOFT Surface Pro (11th Edition) Qualcomm Snapdragon X Elite - (16 GB/512 GB SSD/Windows 11 Pro) Z...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/x/l/-original-imah2pfgbzhu4ebg.jpeg?q=70,"{'Processor': 'Qualcomm Snapdragon X Elite Processor', 'RAM': '16 GB LPDDR5X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '33.02 cm (13 Inch) Touchscreen Display', 'Warranty': '1 Year Onsite Warranty'}","₹1,65,999",2% off,"₹1,61,990",4.2
460,Infinix Y3 Max Series Intel Core i3 12th Gen 1215U - (8 GB/256 GB SSD/Windows 11 Pro) YL613 Thin and L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/g/s/e/yl613-thin-and-light-laptop-infinix-original-imah3525cvxzzpvp.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '256 GB SSD', 'Display': '40.64 cm (16 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹44,990",33% off,"₹29,990",4.2
461,DELL Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) Vostro 3530 Thin and Light Lapto...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/c/e/vostro-3530-thin-and-light-laptop-dell-original-imagz9326auvfdph.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (13th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite warranty'}","₹53,658",23% off,"₹40,990",4.2
462,HP 2023 Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/t/4/15s-fq5330tu-thin-and-light-laptop-hp-original-imah4f9grg2wavrp.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹70,064",30% off,"₹48,990",4.3
463,HP 15s (2024) AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s-eq2143au Thin and Li...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/c/n/15s-eq2143au-thin-and-light-laptop-hp-original-imah3bdpdtcufjfz.jpeg?q=70,"{'Processor': 'AMD Ryzen 3 Quad Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': 'Microsoft Office 2019 & Office 365, HP Documentation, HP BIOS recovery, HP Smart'}","₹48,286",32% off,"₹32,490",4.1
464,HP Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 15s- fr4000TU Thin and Ligh...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/0/o/r/15s-fr4001tu-thin-and-light-laptop-hp-original-imah3nzezhju5n5t.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (11th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹58,500",17% off,"₹48,250",3.8
465,HP AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) 14s-fq0568AU Thin and Light Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/u/7/14s-fq0568au-thin-and-light-laptop-hp-original-imah3bdte6fw7eth.jpeg?q=70,"{'Processor': 'AMD Athlon Dual Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '256 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹36,812",32% off,"₹24,999",4.2
466,ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S Th...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/p/n/-original-imagxqetzpemafuw.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (11th Gen)', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹48,999",45% off,"₹26,490",4.3
467,SAMSUNG Galaxy Book4 Intel Core 5 120U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGK-KG1IN / NP750XGK-L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/a/i/-original-imah3xrqynsnbwqx.jpeg?q=70,"{'Processor': 'Intel Core 5 Processor', 'RAM': '8 GB LPDDR4X RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories'}","₹86,239",25% off,"₹63,990",3.5
468,DELL Vostro Intel Core i5 10th Gen 1035G1 - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thi...,https://rukminim2.flixcart.com/image/312/312/kctf0cw0/computer/s/q/k/dell-original-imaftuvzyhyfmvzy.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (10th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 10 Operating System', 'SSD': '1 TB HDD|256 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': 'Microsoft Office Home and Student 2019'}","₹54,734",30% off,"₹38,171",4.2
469,MSI Modern 14 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) Modern 14 C12MO Busines...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/e/c/-original-imah32ptckhgutew.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 inch) Display', 'Warranty': '1 Year Warranty Term'}","₹47,990",29% off,"₹33,990",4.3
470,ASUS Chromebook Plus (2023) Intel Core i3 12th Gen 1215U - (8 GB/128 GB/Chrome OS) CX3402CBA-PQ0173 Ch...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/f/6/-original-imahyur8gffqcyp9.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB LPDDR5 RAM', 'OS': 'Chrome Operating System', 'SSD': '35.56 cm (14 Inch) Display', 'Display': '1 Year Onsite Warranty'}","₹55,990",37% off,"₹34,990",3.1
471,HP Pavilion Plus Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) 14-ew0116TU Thin an...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/6/f/-original-imagz6ryaamjchvg.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (13th Gen)', 'RAM': '16 GB LPDDR5X RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '35.56 cm (14 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹82,928",12% off,"₹72,490",4.2
472,Thomson Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) IN-PX14C Thin and Light Lapt...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/j/a/-original-imah25h7p7gpyxac.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB LPDDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '128 GB SSD', 'Display': '35.81 cm (14.1 inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹24,990",34% off,"₹16,490",4.2
473,"ASUS Vivobook 15, with Backlit Keyboard, Intel Core i3 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1...",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/3/2/s/-original-imah2ger8qjev3sj.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1-year warranty'}","₹54,990",32% off,"₹36,990",4.3
474,Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/z/y/ideapad-slim-3i-thin-and-light-laptop-lenovo-original-imah2z2nrmf5hx3w.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '100.63 cm (39.62 cm) Display', 'Warranty': '2 Year warranty'}","₹66,576",45% off,"₹35,990",4.3
475,HP Victus Intel Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/z/l/15-fa1379tx-gaming-laptop-hp-original-imah2uqhzs2mgqwy.jpeg?q=70,"{'Processor': 'Intel Core i7 Processor (12th Gen)', 'RAM': '16 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹90,898",10% off,"₹81,490",3.8
476,HP 2023 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5003TU Thin and Light L...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/z/z/15s-fy5003tu-thin-and-light-laptop-hp-original-imah42fxhqj4tw9b.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹51,266",27% off,"₹36,990",3.3
477,ZEBRONICS Pro Series Z Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 4S Thi...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/e/g/-original-imagxqetsqyqgfah.jpeg?q=70,"{'Processor': 'Intel Core i5 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'Windows 11 Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': '1 Year Carry-in Warranty'}","₹60,999",50% off,"₹29,990",3.8
478,Ultimus Pro Intel Celeron Dual Core N4020 - (4 GB/128 GB EMMC Storage/Windows 11 Home) NU14U3INC43BN-M...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/n/s/nu14u3inc43bn-mb-thin-and-light-laptop-ultimus-original-imah3xmkndjvfgem.jpeg?q=70,"{'Processor': 'Intel Celeron Dual Core Processor', 'RAM': '4 GB DDR4 RAM', 'OS': '64 bit Windows 11 Operating System', 'SSD': '35.81 cm (14.1 Inch) Display', 'Display': 'Pre loaded windows APP', 'Warranty': '1 Year On-Site Warranty ( Battery And Charger Only 6 Month Warranty)'}","₹24,990",48% off,"₹12,990",
479,HP 250 G9 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/DOS) 7M659PA Laptop,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/x/l/hp-250-g9-laptop-hp-original-imagqkm3pgpgz8jz.jpeg?q=70,"{'Processor': 'Intel Core i3 Processor (12th Gen)', 'RAM': '8 GB DDR4 RAM', 'OS': 'DOS Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 inch) Display', 'Warranty': 'DOS'}","₹43,188",22% off,"₹33,490",
480,Lenovo ThinkBook 15 AMD Ryzen 7 Octa Core 7730U - (8 GB/512 GB SSD/DOS) ThinkBook 15 G5 Thin and Light...,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/1/w/5/-original-imagrjfhefuhkppa.jpeg?q=70,"{'Processor': 'AMD Ryzen 7 Octa Core Processor', 'RAM': '8 GB DDR4 RAM', 'OS': 'DOS Operating System', 'SSD': '512 GB SSD', 'Display': '39.62 cm (15.6 Inch) Display', 'Warranty': '1 Year Onsite Warranty'}","₹74,000",29% off,"₹52,013",3.7
